Id,Contacts_Id,Type,Number,Code,Other_Number,Location,Supplier,Tariff,Units,Bill_Frequency,Comments,Group_1,Group_2,Last_Update,Last_User,Target_01,Target_02,Target_03,Target_04,Target_05,Target_06,Target_07,Target_08,Target_09,Target_10,Target_11,Target_12,TargetCost_01,TargetCost_02,TargetCost_03,TargetCost_04,TargetCost_05,TargetCost_06,TargetCost_07,TargetCost_08,TargetCost_09,TargetCost_10,TargetCost_11,TargetCost_12,BestfitAdjustmentGradient,BestfitAdjustmentIntercept,BestfitAdjustmentCorrelation,BestfitAdjustmentUpdate,BestfitTargetGradient,BestfitTargetIntercept,BestfitTargetCorrelation,BestfitTargetUpdate,BestfitCusumGradient,BestfitCusumIntercept,BestfitCusumCorrelation,BestfitCusumUpdate,DisableAdjustment,Closed,Format,Import_Link_Code,Import_Link_Code_Direct,Import_Link_Code_Profile,DataAdjustment,Profile_Scale_Factor,SubMeter,Profile_Meter,Profile_Meter_Max,Flag_Invoice,Flag_Direct,Flag_Profile,Code2,MeterSize,Updates,kWh_Factor,M1_Code1,M2_Code1,M3_Code1,M4_Code1,M5_Code1,M6_Code1,M7_Code1,M8_Code1,M1_Code2,M2_Code2,M3_Code2,M4_Code2,M5_Code2,M6_Code2,M7_Code2,M8_Code2,M1_Code3,M2_Code3,M3_Code3,M4_Code3,M5_Code3,M6_Code3,M7_Code3,M8_Code3,Host_Supplier,Voltage,VAT_Rate,Direct_Meter_View,Custom,kVA,SOQ_Peak,SOQ_Minimum,Profile_Frequency,Annual_Quantity,Number_Data_Loggers,Interruptible,Point_Id_Account,PowerFactor,Dial_Data,Meter_Type,Meter_Type_Capacity,SOQ_Alternative,Aggregate_Meter,Profile_Cost_Rate,Class_Type,TariffCCLRate,Note,Number_1,Virt_Invoice,Virt_Direct,Virt_Profile,Exclude_From_Reports,Exclude_From_Reports_Direct,Exclude_From_Reports_Profile,Meter_Operator,Closed_Date,Supply_Hourly_Quantity,Gas_Meter_Size,Web_Upload,Link_1,Link_2,Link_3,Sewerage_Supplier,Profile_kWh_Factor,Profile_Calorific_Value,Profile_Correction_Factor,Checksum,FailValidation,Disable_Web_Readings,NI_Boiler_Type,User_Number_1,User_Number_2,User_Number_3,User_Text_1,User_Text_2,User_Text_3,User_Text_4,User_Text_5,User_Date_1,User_Date_2,User_Date_3,Meter_Digits,Maximum_Alarm_Value,Web_Consumptions,Waste_Type,Waste_Disposal_Route,Waste_Bins,Waste_Hazardous,Invoice_Validation_Profile_Id,TimeSeriesEnabled,Profile_Threshold_1,Profile_Threshold_2,Water_Supplier,Meter_Asset_Manager,EAC,Nominated_SOQ,User_Date_4,Landlord_Billed,Return_To_Sewer,User_Text_6,User_Text_7,User_Text_8,User_Text_9,User_Text_10,Water_Wholesale_Tariff,Sewerage_Wholesale_Tariff,Surface_Water,Highway_Drainage,Meter_Size_2,Rota_Disconnection_Alpha_Identifier,MHHS_Applied,M1_Code4,M2_Code4,M3_Code4,M4_Code4,M5_Code4,M6_Code4,M7_Code4,M8_Code4
284,244,Electricity,GT12345691,NULL,NULL,NULL,SSE,NULL,kWh,1,NULL,0,0,2022-06-14 10:56:16.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1123654987114,1123654987114,1123654987114,0,0,0,0,0,1,1,1,,0,"01/07/2016 MPAN (Profile) 1 : 00-845-078
",0,1123654987114,,,,,,,,K01E96914,,,,,,,,00-845-078,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2022-06-14 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-620708397,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
297,257,Electricity,OA1011016,NULL,NULL,NULL,SSE,NULL,kWh,1,Shop closed on 28 May 2016,0,0,2017-03-17 16:20:41.227,evonne.dent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1100019441282,1100019441282,1100019441282,0,0,0,0,0,1,1,1,,0,,0,1100019441282,,,,,,,,D09W623943,,,,,,,,04-811-016,,,,,,,,South Western,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2017-03-17 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,255137155,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL
314,274,Electricity,OA1011033,NULL,NULL,NULL,SSE,NULL,kWh,1,Shop closed on 28 May 2016,0,0,2017-03-17 16:20:08.397,evonne.dent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1100021026181,1100021026181,1100021026181,0,0,0,0,0,1,1,1,,0,,0,1100021026181,,,,,,,,I02FB00130,,,,,,,,04-811-037,,,,,,,,South Western,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2017-03-17 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1743735099,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL
334,54,Electricity,5617697234,NULL,NULL,ZERO consumption meter,EDF,NULL,kWh,1,NULL,0,0,2022-12-20 10:19:31.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1413464791004,1413464791004,1413464791004,0,0,1,0,0,1,1,1,,0,"20/12/2022 Number : SA461444125
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 04-536-040
",0,1413464791004,,,,,,,,S88G15256,,,,,,,,04-023-040,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1831435567,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,023,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,201,Electricity,SA481444222,NULL,NULL,NULL,NULL,NULL,kWh,3,NULL,0,0,2022-06-21 09:04:17.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200028612425,1200028612425,1200028612425,0,0,0,0,0,1,1,1,,0,"21/06/2022 Supplier : Haven
07/01/2021 Supplier : SSE",0,1200028612425,,,,,,,,I01A05204,,,,,,,,03-801-953,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-12-17 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,2091653700,0,0,0,0,0,0,,TEMP ON HOLD FOR COUPLE OF WEEKS,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,6519,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
336,78,Electricity,2597950904,NULL,NULL,NULL,EDF,NULL,kWh,3,NULL,0,0,2023-05-09 16:07:51.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800016718662,1800016718662,1800016718662,0,0,0,0,0,1,1,1,,0,"06/05/2023 Number : SA581447837
08/09/2022 Supplier : Haven",0,1800016718662,,,,,,,,R601P00023,,,,,,,,04-648-225,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1399365416,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,2361,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,648,NULL,NULL,NULL,NULL,NULL,NULL,NULL
337,201,Electricity,SA641601388,NULL,NULL,NULL,NULL,NULL,kWh,3,NULL,0,0,2022-06-21 09:03:48.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200028612416,1200028612416,1200028612416,0,0,0,0,0,1,1,1,,0,"21/06/2022 Supplier : Haven
07/01/2021 Supplier : SSE",0,1200028612416,,,,,,,,I01A03864,,,,,,,,03-801-952,,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-12-17 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,958595787,0,0,0,0,0,0,,TEMP ON HOLD FOR COUPLE OF WEEKS,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,6853,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
338,150,Electricity,6890566807,NULL,NULL,Two physical meters,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:32:04.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800028395581,1800028395581,1800028395581,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA921496160
14/07/2022 Supplier : Haven
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-500-201
26/05/2021 Supplier : SSE",0,1800028395581,1800028395581,,,,,,,P908619032,P678509004,,,,,,,03-801-D03,03-500-201,,,,,,,,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,667458492,0,0,0,0,0,0,2,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,13732,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,500,NULL,NULL,NULL,NULL,NULL,NULL
88,72,Electricity,6636534394,NULL,NULL,Under trapdoor,EDF,NULL,kWh,1,NULL,0,0,2023-03-06 14:17:23.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800035300803,1800035300803,1800035300803,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA161445628
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-201
02/06/2016 MPAN (Core) 1 : 1800035300803
",0,1800035300803,,,,,,,,PX49300114,,,,,,,,03-801-D03,,,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1079353827,0,0,0,0,0,0,,RCAMY,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,28717,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
215,5,Electricity,SA361453324,NULL,NULL,NULL,SSE,NULL,kWh,3,NULL,0,0,2022-06-21 09:07:02.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1415405221006,1415405221006,1415405221006,0,0,0,0,0,1,1,1,,0,,0,1415405221006,,,,,,,,K85G05931,,,,,,,,03-801-007,,,,,,,,South Western,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-06-30 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1731367690,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,16146,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
216,34,Electricity,2255439143,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2023-01-17 12:39:49.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1300007839340,1300007839340,1300007839340,0,0,0,0,0,1,1,1,,0,"17/01/2023 Number : SA431452247
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-201
19/10/2016 Meter Serial 1 : l73J07911",0,1300007839340,1300007839340,1300007839340,,,,,,L73J07911,L66J05032,L66J09057,,,,,,03-801-D02,03-801-201,03-801-201,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,177696265,0,0,0,0,0,0,3,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,16319,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,801,801,NULL,NULL,NULL,NULL,NULL
217,36,Electricity,3083113282,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:34:40.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1716583863400,1716583863400,1716583863400,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA481444253
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-096-356
14/10/2016 Meter Serial 1 : S04R40399",0,1716583863400,,,,,,,,D10C10760,,,,,,,,03-096-P48,,,,,,,,Southern Electric,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,2075600968,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,23518,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,45,Electricity,SA521449986,NULL,NULL,NULL,SSE,NULL,kWh,3,NULL,0,0,2022-06-22 15:28:18.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1591055392628,1591055392628,1591055392628,0,0,0,0,0,1,1,1,,0,"22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-203
",0,1591055392628,,,,,,,,D04L81821,,,,,,,,03-801-02B,,,,,,,,Yorkshire Electricity,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-08-31 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1130225050,0,0,0,0,0,0,,RCAMY,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,16517,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,53,Electricity,9857176279,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:32:41.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1423450100004,1423450100004,1423450100004,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA931700797
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 00-845-633
31/05/2017 Number : SA171504519",0,1423450100004,,,,,,,,E06BG06371,,,,,,,,00-845-N14,,,,,,,,South Western,LV,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,2062301448,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,87568,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,69,Electricity,SA581497601,NULL,NULL,NULL,SSE,NULL,kWh,3,NULL,0,0,2022-06-13 13:48:00.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1610004904299,1610004904299,1610004904299,0,0,0,0,0,1,1,1,,0,,0,1610004904299,,,,,,,,A05M45507,,,,,,,,03-801-131,,,,,,,,Norweb,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2016-11-28 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-304308767,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,71,Electricity,2311381841,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:36:31.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800025270950,1800025270950,1800025270950,0,0,0,0,0,1,1,1,,0,"28/11/2022 Reference Number : SA361741538
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-201
11/09/2019 Meter Serial 1 : R603P00366
27/04/2018 Number : SA821444959",0,1800025270950,,,,,,,,E19BG04833,,,,,,,,03-801-D03,,,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1882689538,0,0,0,0,0,0,,RCAMY,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,28663,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
222,75,Electricity,SA201449688,NULL,NULL,NULL,SSE,NULL,kWh,3,NULL,0,0,2022-06-22 15:31:54.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1800027442168,1800027442168,1800027442168,0,0,0,0,0,1,1,1,,0,"22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-201
",0,1800027442168,,,,,,,,P328727315,,,,,,,,03-801-D03,,,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,2020-09-30 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-334591676,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
223,88,Electricity,1396124733,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2023-01-17 12:37:44.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1012894411801,1012894411801,1012894411801,0,0,0,0,0,1,1,1,,0,"17/01/2023 Number : SA011445243
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 04-811-242
26/09/2016 Import_Link_Code_Profile : SA011445243
26/09/2016 Import_Link_Code_Direct : SA011445243
26/09/2016 Import_Link_Code : SA011445243
26/09/2016 Import_Link_Code_Profile : 1012894411801
26/09/2016 Import_Link_Code_Direct : 1012894411801
26/09/2016 Import_Link_Code : 1012894411801",0,1012894411801,,,,,,,,L00E06926,,,,,,,,04-811-203,,,,,,,,Seeboard,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1979871540,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,16319,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,811,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89,73,Electricity,1880035004,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-12-07 11:41:10.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800035186997,1800035186997,1800035186997,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA111510383
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-201
",0,1800035186997,,,,,,,,PS59534905,,,,,,,,03-801-D03,,,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,258168556,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,6,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,36886,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,801,NULL,NULL,NULL,NULL,NULL,NULL,NULL
224,121,Electricity,SA301472586,NULL,NULL,NULL,EDF,NULL,kWh,3,NULL,0,0,2023-03-30 18:40:57.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1800035140478,1800035140478,1800035140478,0,0,0,0,0,1,1,1,,0,"08/09/2022 Supplier : Haven
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-802-201
08/06/2021 Supplier : SSE",0,1800035140478,,,,,,,,N607P03875,,,,,,,,03-802-D02,,,,,,,,Scottish Power,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-314933310,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,5815,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,802,NULL,NULL,NULL,NULL,NULL,NULL,NULL
225,126,Electricity,9108530171,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:32:30.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1591046789378,1591046789378,1591046789378,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA781757130
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 00-845-278
25/10/2018 Number : SA061697259
31/05/2017 Number : SA391443632",0,1591046789378,,,,,,,,E12BG13312,,,,,,,,00-845-02C,,,,,,,,Yorkshire Electricity,LV,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-977488718,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,24898,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,131,Electricity,1968452007,NULL,NULL,NULL,EDF,NULL,kWh,1,AMR meter exchange on 3/5/2019,0,0,2022-12-07 11:35:40.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1570000311127,1570000311127,1570000311127,0,0,0,0,0,1,1,1,,0,"28/11/2022 Number : SA881544686
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-203
",0,1570000311127,,,,,,,,S83L03546,,,,,,,,03-801-02B,,,,,,,,Yorkshire Electricity,NULL,0,0,0,0,0,0,30min,0,0,0,0,0,0,,0,0,0,0,NULL,0,,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1057169471,0,0,0,0,0,0,,RCAMY,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,7980,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
